question_id,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
2d2c88ad097a4c3c885bf5f197143cb1,2,4,1,4,0,0,0,2,5,0,0,5,1,0,0,4,5,1,3,0,1,4
2eab749d9ccd41318718c6a3685a40ee,4,4,0,4,0,0,0,0,5,0,0,5,0,0,0,4,5,1,4,0,2,4
2f7f2f013825487d94f2f0edb9d155fa,4,4,1,4,0,0,0,2,5,0,0,5,1,0,0,4,5,1,3,0,1,4
310ce93587674ab3871a2febb2ed8d15,0,4,0,4,0,0,0,2,5,0,0,5,2,0,0,4,5,5,3,0,1,4
31be7db6dade4ac89bb71eb1b87d23e4,4,4,0,4,0,0,0,3,5,0,0,5,0,0,0,4,5,0,5,0,5,4
31e06c2afc7741c49de005ed62c086c4,2,4,1,4,0,0,0,2,5,0,0,4,1,0,0,4,5,1,3,0,2,4
322672c78e714b31a3b384e9311da70a,4,4,0,4,0,0,0,4,5,0,0,5,2,0,0,4,5,1,3,0,5,4
32a97fa9996849e3b83fffaa69182708,4,4,1,4,1,0,0,2,5,0,0,4,1,0,0,4,5,1,4,0,1,4
335d0e005cb9450da0128398e558169b,2,4,1,4,0,0,0,2,5,0,0,4,2,0,0,4,5,1,3,0,2,4
336c01ef7bc14b5f9ba6993e0c87c240,0,4,0,4,0,0,0,0,5,0,0,5,2,0,0,0,5,5,3,0,5,4
33818333c04647aea099652004668842,4,4,1,4,0,0,0,4,5,0,0,4,1,0,0,4,5,1,4,0,1,4
34458c334b444fb3bd59fa44607c0b3b,4,4,0,4,0,0,0,0,5,0,0,4,1,0,0,4,5,5,3,0,5,4
3546d1dc43d444c78bbef11dc1481e5f,3,4,2,4,2,0,0,2,5,0,0,5,2,0,0,4,5,1,3,0,2,4
3585cf69b49e4c439daa92dc8c78bb85,4,4,0,4,0,0,0,2,5,0,0,4,1,0,0,4,5,1,4,0,1,4
365e416e80dd45d89e50b417389d3303,4,4,2,4,0,0,0,2,5,0,0,5,1,0,0,4,5,1,3,0,5,4
36d5d8ae1d52410082e9289eaccaeffd,4,4,1,4,2,0,0,3,5,0,0,4,2,0,4,4,5,1,4,2,1,4
36fd2515e4034deb8d45b3ad7fd68566,0,4,0,4,0,0,0,0,5,0,0,5,0,0,0,4,5,5,4,0,5,4
37dc7d0566a64014afcde8a233d6a96b,4,4,1,4,0,0,0,0,5,0,0,5,0,0,0,4,5,1,4,0,5,4
3962faf9d0c7466a9a7c3776f0e858a1,0,4,0,4,0,0,0,2,5,0,0,5,0,0,0,4,5,5,3,0,5,4
39671072a3cf49d6abd0b2371207db63,2,4,1,4,4,0,0,2,5,0,0,5,1,0,0,4,5,1,4,2,2,4
3a0d5b1ae7664efd85b70fbee6ef338c,5,4,0,4,0,0,0,4,5,0,0,5,0,0,0,5,5,0,5,0,5,4
3b021b1fe7e44354ade78805e2fbb804,0,4,0,4,0,0,0,0,5,0,0,5,0,0,0,4,5,5,0,0,5,4
3b127e4ee8f1478fb4ed020994498400,4,4,1,4,0,0,0,3,5,0,0,4,0,0,0,4,5,1,3,2,2,4
3d2c20738326485ebfa1cce378bf0f83,4,4,2,4,2,0,0,3,5,0,0,5,1,0,0,4,5,1,3,2,2,4
3de6df9922f6402485455ea248c26f8d,4,4,0,4,0,0,0,4,5,0,0,5,2,0,0,4,5,0,3,0,2,4
3e468bcf53d74c94bffb39e77d9e5e21,4,4,1,4,0,0,0,2,5,0,0,5,1,0,0,4,5,1,4,0,1,4
40edfcfd72454cfc8eb7572a0773036a,4,4,1,4,0,0,0,4,5,0,0,5,2,0,0,4,5,1,3,0,1,4
417f062684fb46c7ada9a4dd7e1cdcff,4,4,1,4,4,0,0,2,5,0,2,4,1,2,2,4,4,1,3,0,5,4
454efd9d2e374682966d5417fe1315f0,2,4,1,4,2,0,0,2,5,0,0,4,1,0,0,4,5,1,4,2,1,4
47042f1ee7a14be9aa8dc45001706517,4,4,1,4,0,0,0,2,5,0,0,4,1,0,0,4,5,4,4,0,1,4
47f513cc522f451f90d3c756b01afe09,4,4,0,4,2,0,0,2,5,0,0,5,1,0,0,4,5,1,4,2,2,4
49289f6b9e3b44038c7c34c12e73642e,2,4,0,4,0,0,0,0,5,0,0,4,0,0,0,2,5,4,3,0,5,4
493ebb51f3f34696b69952669426d776,4,4,0,4,0,0,0,2,5,0,0,5,0,0,0,4,5,4,3,0,2,4
49fbfd99c8614453bde3c1f10e478e66,0,4,0,4,0,0,0,0,5,0,0,5,0,0,0,4,5,5,0,0,5,4
4a8e270e8ed0418ebe1a9b85b89c9c35,4,4,1,4,2,0,0,2,5,0,0,4,1,0,0,4,5,1,3,0,2,4
4c067d6648464818a78d1f4919335b5a,4,4,1,4,0,0,0,4,5,0,0,5,1,0,1,4,5,1,4,1,1,4
4c32a292a7d64368b708ae7164628ae8,4,4,1,4,0,0,0,2,5,0,0,4,1,0,0,4,5,1,3,0,1,4
4e46038840c644b09ec95b558233224a,4,4,0,4,0,0,0,4,5,0,0,5,1,0,0,4,5,1,0,0,5,4
4e6fcf5f190b49719548c7f1d3a0670e,4,4,0,4,0,0,0,4,5,0,0,5,0,0,0,4,5,0,4,0,5,4
4f190a44a6f84e1cbb12d52785f45103,2,4,1,4,0,0,0,0,5,0,0,5,0,0,0,4,5,1,4,0,1,4
50c3d84ec67e4e94bf951a7878d39e12,4,4,0,4,0,0,0,2,5,0,0,5,1,0,0,4,5,4,3,0,1,4
50e4b1bf514b4d8db48d9c41418421c5,2,4,1,4,0,0,0,2,5,0,0,5,1,0,1,4,5,1,3,0,5,4
5184b867767a4d3d8496ad8c7fa2116c,0,4,0,4,0,0,0,0,5,0,0,5,0,0,0,4,5,5,3,0,5,4
54aca31451ec4ba8b0549baecd6eb8fb,4,4,0,4,0,0,0,2,5,0,0,5,1,0,0,4,5,4,3,0,2,4
54d7702228374d9d9e44367b23cb04e4,4,4,0,4,0,0,0,2,5,0,0,5,0,0,0,4,5,1,3,0,5,4
54fff3182a3e4d6e962df0a850cf9cf1,2,4,1,4,0,0,0,0,5,0,0,4,1,0,0,4,4,5,4,0,1,4
55c8f297796946e2bf5f657d6620811d,0,4,0,4,0,0,0,0,5,0,0,5,0,0,0,0,5,5,0,0,5,4
55ebffcc546a4ab69f10d057ceea77d0,4,4,1,4,0,0,0,2,5,0,0,5,1,0,0,4,5,1,4,0,1,4
55f0c3a04cc24b518b884ed4258374d2,0,4,0,5,0,0,0,0,5,0,0,5,0,0,0,0,5,5,0,0,5,4
56033d0763f24a9a86bcf70b77b1987f,4,4,1,4,0,0,0,0,5,0,0,5,1,0,0,4,5,1,4,0,1,4
57468c7ac42548c3bab3238540b31527,4,4,1,4,0,0,0,2,5,0,0,5,1,0,0,4,5,1,3,0,1,4
58adaf5f6f99458884f6da8c1fe4e735,4,4,1,4,0,0,0,2,5,0,0,5,1,0,0,4,5,1,3,0,2,4
58c46676803546279aac429c6cbeb1fc,0,4,0,4,0,0,0,0,5,0,0,5,0,0,0,4,5,5,0,0,5,4
5b377e51010542f89efaf4a8bf9fcaf5,0,4,0,4,0,0,0,4,5,0,0,5,0,0,0,4,5,5,3,0,1,4
5c49e3559b40426c8f2987beace9c307,4,4,0,4,0,0,0,4,5,0,0,5,0,0,0,4,5,0,4,0,5,4
5dc6135f93f34ffe90dcfc793ae676db,2,4,0,4,0,0,0,2,5,0,0,4,1,0,0,4,5,1,4,0,5,4
5f366efff93b4c79ab79f1cd03f23291,2,4,1,4,0,0,0,2,5,0,0,5,0,0,0,4,5,1,3,0,1,4
5f5a29ecf6424b3e9b64d08decc2c04b,4,4,0,4,0,0,0,4,5,0,0,5,0,0,0,4,5,1,4,0,1,4
627122ba50f740cf8ea80fd2b99fc1c3,0,4,0,4,0,0,0,0,5,0,0,5,0,0,0,4,5,1,3,0,5,4
62e63291911b4decba84d85ae673cfc4,4,4,0,4,0,0,0,2,5,0,0,5,2,0,0,4,5,1,3,0,1,4
63b1b1da6651485893d3159aa75fbd12,0,4,1,4,0,0,0,0,5,0,0,5,0,0,0,4,5,1,4,0,1,4
65d0119d25eb4a1f8ca5d744807b9d58,0,4,1,4,0,0,0,0,5,0,0,5,0,0,0,4,5,5,3,0,5,4
65e923b1f9c2433aae082d32e6e05f16,2,4,1,4,0,0,0,0,5,0,0,4,1,0,0,4,4,1,4,0,5,4
6747a83762274432bf6ce4164299f6fa,0,4,0,4,0,0,0,0,5,0,0,5,0,0,0,4,5,5,0,0,5,4
68922dab1b1a4be282479819402754cd,2,4,1,4,0,0,0,0,5,0,0,5,1,0,0,4,5,5,3,0,1,4
68df68882dea480c9785e3c5d85a43e2,4,4,0,4,0,0,0,3,5,0,0,5,2,0,0,4,5,0,3,0,2,4
6c83fe1704be4325982d5ababac26110,4,4,1,4,0,0,0,2,5,0,0,5,1,0,0,4,5,1,3,0,5,4
6c8e8d374bf143509f2dfa1e1d7a953d,4,4,1,4,1,0,0,3,5,0,0,5,1,0,0,4,5,1,4,0,2,4
6d187059b14c4e80af270efe7c35186e,4,4,2,4,2,0,0,3,5,0,0,4,2,0,1,4,5,1,3,0,2,4
6f9e34e4515f44f6bdc243a55b907ca1,4,4,0,4,0,0,0,3,5,0,0,5,0,0,0,4,5,1,3,0,2,4
6ff2061b079b4af5892d0b18b4371a84,4,4,1,4,0,0,0,0,5,0,0,5,1,0,0,4,5,1,3,0,1,4
71042f133f8e4d8da9498229ec093750,0,4,0,4,0,0,0,3,5,0,0,5,0,0,0,4,5,1,3,0,1,4
727d4ef4e48a485dbb6f74d42fe4d096,4,4,0,4,2,0,0,3,5,0,0,5,2,0,0,4,5,1,3,2,2,4
73e6e974273548d9bf6933fe1a58a0ad,4,4,1,4,4,0,0,0,5,0,0,5,1,0,0,4,5,5,4,2,1,4
7465947f90e1473eba5b67fd95caa0d4,4,4,0,4,0,0,0,4,5,0,0,5,0,0,0,4,5,1,3,0,2,4
7465ad3db35d41c8b6e741fa06bdd4c2,4,4,0,4,0,0,0,0,5,0,0,5,0,0,0,4,5,4,3,0,5,4
75421e8329974bf48ecfdf06f95d10f6,4,4,1,4,2,0,0,4,5,0,0,4,1,0,0,4,5,4,4,2,1,4
755a3ab495354b9a9cef94cd3ac0aecf,0,4,0,4,0,0,0,0,5,0,0,5,1,0,0,4,5,1,4,0,5,4
760892f6a2d84cb9a8bacf80dcf5ad46,4,4,1,4,0,0,0,2,5,0,0,4,1,0,0,4,5,1,4,0,1,4
76fa48b3f4ae44e48c1e9687e87e3580,5,4,0,4,0,0,0,5,5,0,0,5,0,0,5,4,5,0,5,0,2,4
787e7be9639943f38e61f6fc77ae0889,0,0,0,3,0,0,0,0,5,0,0,5,5,0,0,0,5,5,0,0,5,3
7b002be8ddf84aa69ce509b186958266,2,4,1,4,0,0,0,0,5,0,0,4,1,0,0,4,4,1,4,0,1,4
7c12616ddd89495bac768aefd0d367f7,4,4,1,4,2,0,0,2,5,0,0,4,1,0,0,4,5,1,3,0,1,4
7c46dc11163c4dbbb0a67b2e305a8564,4,4,1,4,2,0,0,2,5,0,0,4,1,0,0,4,5,1,4,0,1,4
7d5dbf7118df494cba468341926469df,4,4,0,4,0,0,0,3,5,0,0,5,2,0,0,4,5,5,3,0,5,4
7d64adcef47f484fac2c68043a0b0929,4,4,1,4,3,0,0,4,5,0,0,5,1,0,0,4,5,1,3,0,1,4
7ddb2fe1e4704c12a24abc63a34fb98a,0,4,0,4,0,0,0,0,5,0,0,5,0,0,0,4,5,5,0,0,5,4
7f57fd03d796406e9ee9e264dabe2c6c,0,4,0,4,0,0,0,0,5,0,0,5,0,0,0,4,5,4,0,0,5,4
7fbfb8ae73714916a6040e702cdf5879,0,4,0,4,0,0,0,0,5,0,0,5,1,0,0,4,5,5,4,0,5,4
7fd4879fff6446e692ed3ccb7c5508f1,0,4,0,4,2,0,0,2,5,0,0,5,0,0,0,4,5,5,3,0,2,4
80e7ebcff49d40818eafb6a3d822c555,4,4,1,4,3,0,0,4,5,0,2,5,2,0,2,4,5,2,4,2,2,4
817e720903324599b386ead33340ad91,2,4,1,4,2,0,0,2,5,0,0,4,1,0,4,4,4,1,4,0,1,4
81f7a52bc1be4187ab514f104580058b,4,4,1,4,2,0,0,4,5,0,0,5,1,0,4,4,5,1,4,0,1,4
8233224db4984d07ae40f48e55c95cc3,4,4,1,4,2,0,0,0,5,0,0,5,1,0,0,4,5,1,4,0,5,4
824ad547961843f68e950fc37d6d8c1e,0,4,0,4,0,0,0,4,5,0,0,5,0,0,0,4,5,5,3,0,5,4
831fe2a9f0b94e60aaf3961a90445401,4,4,1,4,2,0,0,3,5,0,0,5,1,0,4,4,5,1,3,0,2,4
83536551b52d4dd2ae302c7bd3a34c47,0,4,1,4,0,0,0,0,5,0,0,5,1,0,0,4,5,1,3,0,5,4
837bacec7d8e4b2ab68fa42eeb64ca49,2,4,1,4,0,0,0,2,5,0,0,5,1,0,0,4,5,5,3,0,5,4
83c50f81953848148f509dbbe0c3a755,4,4,1,4,0,0,0,3,5,0,0,5,2,0,0,4,5,1,3,0,2,4
85a2a6045fba477ab05e99e1b5c5d832,4,5,0,4,0,0,0,3,5,0,0,5,0,0,0,4,5,4,4,0,2,4
85c2eb3578654cec85489288d0958c4b,4,4,1,4,0,0,0,3,5,0,0,5,2,0,0,4,5,1,3,0,2,4
861e6abbb5c14db3b28ba79907399eff,0,4,0,4,0,0,0,0,5,0,0,4,1,0,0,0,4,5,2,0,5,4
862a1f2251044b9fbe96c0c419945c9c,4,4,0,4,0,0,0,0,5,0,0,5,1,0,0,4,5,5,4,0,5,4
8755a2fcdef84b1990c658702bd5e836,4,4,1,4,0,0,0,0,5,0,0,5,1,0,0,4,5,5,4,0,1,4
8852d347bdeb4e5d9167b503544e2090,4,4,1,4,0,0,0,3,5,0,0,5,2,0,0,4,5,1,4,0,2,4
88d6c469713240a49a4435f356d76c05,4,4,1,4,0,0,0,0,5,0,0,4,1,0,0,4,5,5,3,0,1,4
89efa4bf337d4e6fa3ed7eedcf1c3224,0,4,0,4,0,0,0,0,5,0,0,4,1,0,0,4,5,1,2,0,1,4
8bc5a4e4c4524c7b921049a387686eac,4,4,1,4,0,0,0,4,5,0,0,4,1,0,0,4,5,1,4,0,1,4
8cdd7e15d84c464b9f57ac0d17960436,4,4,0,4,2,0,0,3,5,0,0,5,1,0,4,4,5,1,3,0,2,4
8f18cf7ef2214889874ec2edfa5e392c,4,4,0,4,0,0,0,4,5,0,0,5,0,0,0,4,5,1,3,0,5,4
910020aec0ea411e85501b06b4f8c520,0,4,0,4,0,0,0,0,5,0,0,5,0,0,0,0,5,5,0,0,5,4
913fe04bf0154ccca98c4b648762cb4b,4,4,1,4,2,0,0,3,5,0,0,4,1,0,0,4,5,1,4,0,1,4
92582876e9bc472f8f2abb47d7f0e3f4,2,4,1,4,0,0,0,2,5,0,0,4,1,0,0,4,5,1,3,0,1,4
927231f27b2c40dca9fb2c59b4b12c11,4,4,1,4,0,0,0,4,5,0,0,5,0,0,0,4,5,1,4,0,2,4
927e79dcb8c040e08cf54c04884e01ab,4,4,1,4,2,0,0,2,5,0,2,4,1,0,0,4,5,1,4,2,2,4
93c699482c1946fabe0f50fafac72e6b,4,4,2,4,0,0,0,3,5,0,0,5,0,0,0,4,5,1,3,0,2,4
93f372c08b2a45b88a281b591c3b19e6,4,4,1,4,2,0,0,2,5,0,0,5,0,0,0,4,5,1,4,0,2,4
940c792ed9834efcb4f6171a8e8df386,4,4,0,4,0,0,0,0,5,0,0,5,0,0,0,4,5,5,0,0,5,4
943712adab674cb7b973a44fe67eb046,4,4,1,4,2,0,0,3,5,0,2,5,1,0,0,4,5,1,4,2,1,4
94ffd572253140949e889003fa80dc90,4,4,1,4,0,0,0,2,5,0,0,5,1,0,0,4,5,1,4,2,1,4
96171664ec8f44b894a329b4390e8f18,4,4,0,4,3,0,0,3,5,0,0,5,0,0,4,4,5,1,3,0,5,4
9787137b378f471691c5b88748bb057b,4,4,1,4,2,0,0,4,5,0,0,5,1,0,2,4,5,1,4,2,1,4
98fd5da203c748cf9ba08c50f1f5a0d1,0,4,0,4,0,0,0,0,5,0,0,5,0,0,0,4,5,1,4,0,5,4
99b5ff3f010645698505fb5ded8283ce,0,4,1,4,0,0,0,4,5,0,0,5,1,0,0,4,5,1,4,0,5,4
99b7ea95863f4364a13410bd6135ff66,4,4,1,4,0,0,0,4,5,0,0,5,1,0,0,4,5,1,4,2,1,4
99f26778df634805940951d664500091,3,4,0,4,3,0,0,3,5,0,0,5,0,0,2,4,5,0,3,0,2,4
9afb387698ad459792520aa4b5469968,3,5,0,4,3,0,0,3,5,0,0,5,2,0,1,4,5,0,3,2,2,4
9b915a77ab694381aa958db5884637f4,4,4,0,4,0,0,0,3,5,0,0,5,0,0,0,4,5,1,3,0,1,4
9d020014232f4b6da0ff1be2334c85f5,4,4,0,4,0,0,0,4,5,0,0,5,1,0,0,4,5,1,3,0,1,4
9da34a786af4475a936aa232c703821e,2,4,1,4,0,0,0,2,5,0,0,4,1,0,0,4,5,4,3,0,2,4
9dca4cdab03047a0b220eb8f01d5038b,4,4,0,4,0,0,0,0,5,0,0,5,1,0,0,4,5,5,4,0,1,4
9de48c612996405c9ae6c14899f548b9,4,4,1,4,0,0,0,0,5,0,0,5,1,0,0,4,5,5,3,0,1,4
9e178ce5eddf4916917394568d5a6833,4,4,1,4,0,0,0,3,5,0,0,5,1,0,0,4,5,1,4,2,2,4
9eb244746a274e2f8d3d1c7897a02e39,5,5,0,5,0,0,0,0,5,0,0,5,0,0,0,4,5,5,3,0,5,4
a0623802889c43b0b046aa26b2520b28,0,4,0,4,0,0,0,0,5,0,0,5,0,0,0,4,5,1,3,0,2,4
a0d4bd3ab3954c8b9f473c1d57f7f342,0,4,0,4,0,0,0,0,5,0,0,4,0,0,0,4,5,1,4,0,5,4
a24bc2e75a5f493fba3dc00008fa5f34,4,4,2,4,2,0,0,2,5,0,0,5,2,0,0,4,5,4,3,0,2,4
a4f3bd99ae9f430b88519c8b365c1f04,4,4,0,4,4,0,0,4,5,0,0,5,0,0,0,4,5,1,3,0,5,4
a539de48e81d48e88c7483b87d526e34,0,4,0,4,0,0,0,0,5,0,0,5,0,0,0,4,5,5,3,0,5,4
a709793b7da34731abac62b3480c6ff5,4,4,1,4,0,0,0,0,5,0,0,4,1,0,0,4,5,1,3,0,1,4
aa1aa05f6f3541ca891885f786138df7,0,4,1,4,0,0,0,0,5,0,0,5,1,0,0,4,5,1,4,0,5,4
aa262c931c32478b8f261d09a1e2ce1c,4,4,0,4,0,0,0,4,5,0,0,5,0,0,0,4,5,1,4,0,5,4
ab518a31bb9d40439706fef0284dd5b1,4,4,1,4,0,0,0,4,5,0,0,4,5,0,0,4,5,1,3,0,5,4
ab6833a7a3a64e7ba49329a9bc6824d2,4,4,0,4,0,0,0,3,5,0,0,5,0,0,0,4,5,1,3,0,2,4
ac1e529b3be74f849c460690467dd7a4,4,4,0,4,0,0,0,4,5,0,0,5,1,0,0,4,5,1,3,0,2,4
aec4e16367f04bb882bb55725cef701b,2,4,1,4,0,0,0,0,5,0,0,4,1,0,0,4,5,5,4,0,1,4
aefb3cb483ff4a369d2d0728f4e71ab5,2,4,0,4,0,0,0,2,5,0,0,5,1,0,0,4,5,4,3,0,2,4
af56ff61ec75442e9ab86a2d32531cc6,0,4,0,4,0,0,0,0,5,0,0,5,1,0,0,4,5,5,4,0,1,4
b02bd0199fee4022bb51ba9cf06aa1e8,4,4,1,4,0,0,0,4,5,0,0,5,1,0,0,4,5,1,4,0,2,4
b1dfef47eace43418be465d305932bfa,0,4,0,4,0,0,0,0,5,0,0,5,0,0,0,4,5,1,4,0,1,4
b2344660fe4040bd9717d346ba4e69c7,4,4,2,4,3,0,0,3,5,0,2,5,0,0,4,4,5,1,3,0,5,4
b290c56c9f8a4659b9ecee2dd292ffd2,4,4,1,4,0,0,0,4,5,0,0,5,1,0,0,4,5,4,3,0,5,4
b304033cba324823ad8dcd02a5076500,2,0,1,5,0,0,0,0,5,0,0,4,2,0,0,0,5,5,0,0,5,4
b5b10fa812084017952f24fb6ed83e76,4,4,0,4,0,0,0,4,5,0,0,5,0,0,0,4,5,1,4,0,5,4
b6bb1bd9a6764fcdaf9ab1da435ed8f4,2,4,0,4,0,0,0,0,5,0,0,5,1,0,0,4,5,5,3,0,1,4
b6ff404e9f3648cf996c6fcb959755d1,3,3,0,4,2,0,0,0,5,0,0,5,0,0,0,4,5,1,3,0,2,4
b937279a0d504239a911271ead1349ce,4,4,0,4,0,0,0,2,5,0,0,5,0,0,0,4,5,5,3,0,2,4
b9b1408add0d4eb8a06510c1903c0bdf,5,4,0,4,0,0,0,3,5,0,0,5,0,0,0,4,5,1,3,0,2,4
bbf3e2839d9f404aa2273fd4fc17fd60,4,4,1,4,0,0,0,4,5,0,0,5,2,0,0,4,5,1,4,0,1,4
