question_id,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
927e79dcb8c040e08cf54c04884e01ab,2,1,4,1,1,2,2,2,2,2,1,1,4,1,1,1,1,2,1,0,2,2
93c699482c1946fabe0f50fafac72e6b,1,2,4,1,1,0,0,2,4,1,1,3,4,2,1,1,1,2,1,1,1,1
93f372c08b2a45b88a281b591c3b19e6,2,1,1,3,2,0,0,0,3,1,2,3,4,2,1,2,1,3,2,2,2,0
940c792ed9834efcb4f6171a8e8df386,1,4,2,2,1,1,0,1,5,0,2,1,5,2,2,2,0,4,1,2,1,2
943712adab674cb7b973a44fe67eb046,1,1,1,1,1,1,0,1,3,1,2,2,4,2,1,1,1,4,0,1,2,2
94ffd572253140949e889003fa80dc90,1,1,2,1,1,1,0,2,3,1,1,3,3,1,2,1,0,4,0,1,2,1
96171664ec8f44b894a329b4390e8f18,1,3,4,2,0,2,0,0,5,3,1,1,4,1,1,1,2,4,1,1,0,2
9787137b378f471691c5b88748bb057b,1,2,2,1,1,2,2,2,2,3,1,1,4,1,1,1,1,4,1,1,1,1
98fd5da203c748cf9ba08c50f1f5a0d1,1,2,4,2,1,1,2,1,3,3,1,1,5,1,0,1,2,4,1,1,2,1
99b5ff3f010645698505fb5ded8283ce,1,2,2,1,1,1,0,1,5,1,1,1,4,1,0,1,1,2,1,1,1,1
99b7ea95863f4364a13410bd6135ff66,1,1,0,2,0,0,2,1,3,1,1,3,3,2,1,1,1,3,2,0,0,2
99f26778df634805940951d664500091,2,3,2,3,1,2,0,1,3,1,2,3,5,2,3,1,1,2,1,1,2,3
9afb387698ad459792520aa4b5469968,3,3,4,4,1,0,2,1,3,3,3,1,4,1,2,1,2,3,1,1,1,2
9b915a77ab694381aa958db5884637f4,2,3,0,3,1,0,0,0,2,1,1,3,3,2,1,2,0,2,1,1,1,1
9d020014232f4b6da0ff1be2334c85f5,3,1,2,3,1,0,0,2,3,3,1,4,4,1,3,1,1,2,3,1,1,2
9da34a786af4475a936aa232c703821e,1,2,2,1,1,2,0,1,3,1,1,1,4,1,1,2,1,4,2,1,1,1
9dca4cdab03047a0b220eb8f01d5038b,1,2,2,3,1,1,1,1,3,2,1,2,5,2,1,2,1,4,1,1,2,2
9de48c612996405c9ae6c14899f548b9,0,2,2,1,2,1,0,2,4,2,2,3,3,1,1,1,1,4,1,1,2,1
9e178ce5eddf4916917394568d5a6833,1,1,2,1,1,2,0,0,3,1,1,0,4,1,1,1,1,4,0,1,1,1
9eb244746a274e2f8d3d1c7897a02e39,1,1,2,3,2,0,0,1,3,1,1,1,4,1,1,1,1,4,1,2,3,1
a0623802889c43b0b046aa26b2520b28,3,3,2,1,1,0,0,1,3,1,1,2,4,2,0,2,0,4,1,2,1,1
a0d4bd3ab3954c8b9f473c1d57f7f342,0,1,2,2,1,1,0,0,2,2,1,1,5,1,1,1,1,4,1,1,2,1
a24bc2e75a5f493fba3dc00008fa5f34,1,1,2,1,1,2,0,2,4,1,1,1,5,1,1,1,0,3,1,1,0,1
a4f3bd99ae9f430b88519c8b365c1f04,1,1,2,1,1,0,0,2,3,1,1,1,4,1,1,1,1,4,1,1,1,1
a539de48e81d48e88c7483b87d526e34,1,3,1,3,1,1,0,2,4,0,1,1,5,0,1,1,0,4,1,1,2,1
a709793b7da34731abac62b3480c6ff5,1,1,0,1,0,1,0,2,3,1,1,2,3,1,1,1,0,4,2,1,1,2
aa1aa05f6f3541ca891885f786138df7,1,1,0,1,1,1,0,2,3,1,1,2,5,1,1,2,1,3,2,1,2,1
aa262c931c32478b8f261d09a1e2ce1c,2,2,4,2,1,0,1,1,3,2,1,2,4,1,2,2,1,3,1,1,2,1
ab518a31bb9d40439706fef0284dd5b1,1,2,0,2,1,1,0,0,3,1,2,3,5,1,1,2,2,4,2,2,2,2
ab6833a7a3a64e7ba49329a9bc6824d2,2,2,2,1,1,1,0,1,5,3,1,3,4,1,1,1,2,4,2,1,2,2
ac1e529b3be74f849c460690467dd7a4,1,1,2,3,1,0,0,3,3,1,3,3,4,0,1,1,2,3,1,0,0,2
aec4e16367f04bb882bb55725cef701b,1,1,2,1,1,1,0,1,3,1,1,1,4,1,1,1,1,4,1,0,1,2
aefb3cb483ff4a369d2d0728f4e71ab5,1,3,2,1,2,1,0,0,3,3,1,3,4,1,2,1,1,3,2,1,2,2
af56ff61ec75442e9ab86a2d32531cc6,0,1,0,1,1,2,0,0,4,1,1,3,5,1,1,1,2,4,0,1,0,1
b02bd0199fee4022bb51ba9cf06aa1e8,2,2,2,1,1,1,0,1,3,0,0,3,4,3,2,1,0,4,2,1,2,2
b1dfef47eace43418be465d305932bfa,3,1,2,1,1,2,0,1,3,3,1,3,5,1,3,3,2,4,2,0,1,1
b2344660fe4040bd9717d346ba4e69c7,3,3,2,1,1,0,0,1,3,1,1,3,4,1,2,2,1,4,1,1,2,1
b290c56c9f8a4659b9ecee2dd292ffd2,3,1,2,3,1,2,1,2,4,1,3,3,4,1,3,1,1,2,3,1,2,1
b304033cba324823ad8dcd02a5076500,0,1,4,1,0,0,0,1,3,1,0,2,5,1,2,1,1,4,0,1,1,1
b5b10fa812084017952f24fb6ed83e76,1,2,1,2,2,2,1,2,3,2,1,2,4,2,2,2,1,2,1,1,2,2
b6bb1bd9a6764fcdaf9ab1da435ed8f4,1,1,4,1,1,0,0,1,1,2,1,2,4,1,1,1,1,4,1,0,0,1
b6ff404e9f3648cf996c6fcb959755d1,1,1,2,1,1,0,0,1,3,1,1,2,3,1,3,1,2,4,2,1,2,0
b937279a0d504239a911271ead1349ce,1,1,3,1,1,0,1,1,2,2,2,1,4,1,1,2,2,4,1,1,1,1
b9b1408add0d4eb8a06510c1903c0bdf,2,2,3,1,2,1,0,1,3,2,1,2,4,2,2,2,0,2,2,1,1,2
bbf3e2839d9f404aa2273fd4fc17fd60,1,1,1,2,1,0,0,1,5,1,1,3,4,3,2,2,1,2,1,1,2,1
